"sampleName","taxon","type","degdays","counts","fracBySample"
"SARRRR1C4","f__Chitinophagaceae","Rib",1012,1,0.00214592274678112
"SARRRR1C4","f__Chthoniobacteraceae","Rib",1012,1,0.00214592274678112
"SARRRR1C4","f__Clostridiaceae","Rib",1012,290,0.622317596566524
"SARRRR1C4","f__Comamonadaceae","Rib",1012,8,0.0171673819742489
"SARRRR1C4","f__Crenotrichaceae","Rib",1012,0,0
"SARRRR1C4","f__Desulfobacteraceae","Rib",1012,0,0
"SARRRR1C4","f__Desulfobulbaceae","Rib",1012,3,0.00643776824034335
"SARRRR1C4","f__Desulfovibrionaceae","Rib",1012,5,0.0107296137339056
"SARRRR1C4","f__Ellin6075","Rib",1012,0,0
"SARRRR1C4","f__Enterobacteriaceae","Rib",1012,7,0.0150214592274678
"SARRRR1C4","f__Flavobacteriaceae","Rib",1012,4,0.00858369098712446
"SARRRR1C4","f__Gemmataceae","Rib",1012,0,0
"SARRRR1C4","f__Haliangiaceae","Rib",1012,0,0
"SARRRR1C4","f__Holophagaceae","Rib",1012,4,0.00858369098712446
"SARRRR1C4","f__Hyphomicrobiaceae","Rib",1012,0,0
"SARRRR1C4","f__Isosphaeraceae","Rib",1012,0,0
"SARRRR1C4","f__Listeriaceae","Rib",1012,1,0.00214592274678112
"SARRRR1C4","f__Methylococcaceae","Rib",1012,0,0
"SARRRR1C4","f__mitochondria","Rib",1012,0,0
"SARRRR1C4","f__Moraxellaceae","Rib",1012,1,0.00214592274678112
"SARRRR1C4","f__Neisseriaceae","Rib",1012,0,0
"SARRRR1C4","f__Nitrospiraceae","Rib",1012,0,0
"SARRRR1C4","f__Peptococcaceae","Rib",1012,2,0.00429184549356223
"SARRRR1C4","f__Pirellulaceae","Rib",1012,0,0
"SARRRR1C4","f__Planctomycetaceae","Rib",1012,0,0
"SARRRR1C4","f__Polyangiaceae","Rib",1012,2,0.00429184549356223
"SARRRR1C4","f__Porphyromonadaceae","Rib",1012,1,0.00214592274678112
"SARRRR1C4","f__Pseudomonadaceae","Rib",1012,1,0.00214592274678112
"SARRRR1C4","f__Rhodobacteraceae","Rib",1012,0,0
"SARRRR1C4","f__Rhodocyclaceae","Rib",1012,18,0.0386266094420601
"SARRRR1C4","f__Rhodospirillaceae","Rib",1012,0,0
"SARRRR1C4","f__Rikenellaceae","Rib",1012,20,0.0429184549356223
"SARRRR1C4","f__Ruminococcaceae","Rib",1012,10,0.0214592274678112
"SARRRR1C4","f__Saprospiraceae","Rib",1012,0,0
"SARRRR1C4","f__Sediment_4","Rib",1012,0,0
"SARRRR1C4","f__Sinobacteraceae","Rib",1012,0,0
"SARRRR1C4","f__Sphingomonadaceae","Rib",1012,2,0.00429184549356223
"SARRRR1C4","f__Synechococcaceae","Rib",1012,0,0
"SARRRR1C4","f__Syntrophomonadaceae","Rib",1012,1,0.00214592274678112
"SARRRR1C4","f__Thiotrichaceae","Rib",1012,0,0
"SARRRR1C4","f__Veillonellaceae","Rib",1012,30,0.0643776824034335
"SARRRR1C4","f__Verrucomicrobiaceae","Rib",1012,1,0.00214592274678112
"SARRRR1C4","f__Weeksellaceae","Rib",1012,0,0
"SARRRR1C4","f__Xanthomonadaceae","Rib",1012,0,0
"SARRRR1C4","Rare","Rib",1012,21,0.0450643776824034
"SARRRR1C8","f__Aeromonadaceae","Rib",2141,1,0.000131943528169943
"SARRRR1C8","f__Bacteroidaceae","Rib",2141,17,0.00224303997888904
"SARRRR1C8","f__Bradyrhizobiaceae","Rib",2141,0,0
"SARRRR1C8","f__Campylobacteraceae","Rib",2141,0,0
"SARRRR1C8","f__Carnobacteriaceae","Rib",2141,8,0.00105554822535955
"SARRRR1C8","f__Chitinophagaceae","Rib",2141,164,0.0216387386198707
"SARRRR1C8","f__Chthoniobacteraceae","Rib",2141,55,0.00725689404934688
"SARRRR1C8","f__Clostridiaceae","Rib",2141,407,0.0537010159651669
"SARRRR1C8","f__Comamonadaceae","Rib",2141,471,0.0621454017680433
"SARRRR1C8","f__Crenotrichaceae","Rib",2141,49,0.00646523288032722
"SARRRR1C8","f__Desulfobacteraceae","Rib",2141,28,0.00369441878875841
